model,builder,input,output,valid,reason,metadata
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \"" I ' ll twis t him , sir.\""\nHypothesis: \""I'll make him straight.\""""}]","{""label"": ""neutral""}",False,"predicted: 1, expected: 2","{""task"": ""MNLI"", ""predicted"": 1, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""I'll twist him, sir.\""\nHypothesis: \"" I ' ll make him straght.\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""Like because my dad always treated me like a boy because I was like I was the first girl on my dad's side of the family in like, four generations or something like that.\""\nHypothesis: \"" They have nevr had a boy on my fther ' s side of the family.\""""}]","{""label"":""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""Here, the object of play is the written form of the answer, or, more precisely, the letters of which that form consists.\""\nHypothesis: \"" In this situation the object is in the wrtten form.\""""}]","{""label"": ""entailment""}",True,"","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""At 9:42, the Command Center learned from news reports that a plane had struck the Pentagon.\""\nHypothesis: \"" The Pentagon had remaied uhtouched by the plane.\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \"" It ill behooves me , excoriated recently as enamored of the cheap larf , to criticize Safire ' s arch puns , which permeate ' enliven is probably the word his editor would use ' his articles , but I find s ome kinds of humor unsuitable for reading , however they might evoke a chuckle when uttered viva voce. A handfjl of examples , from the bok at\""\nHypothesis: \""I find that Safire tries too hard to make his readers laugh.\""""}]","{""label"": ""entailment""}",False,"predicted: 0, expected: 1","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 1}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""The law school is limited in these recessionary times because it's impractical to raise tuition significantly to gain the difference from lost state appropriations.\""\nHypothesis: \"" The law school is limited in during these times due to the recesslon.\""""}]","{""label"": ""entailment""}",True,"","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \"" She said to them , because of you we ' re going to di e too , through no fault of our own!\""\nHypothesis: \""She said because of all of you we're going to live!\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""At 9:42, the Command Center learned from news reports that a plane had struck the Pentagon.\""\nHypothesis: \"" The Pentagon had rmained kntouched by the plane.\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \"" Captain Victor Saracini and First Officer Michael Horrocks piloted the Boeing 767 , which had sev en flight attendants.\""\nHypothesis: \""The Captain was Michael Horrocks and there were 4 flight attendants aboard.\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \"" At 9 : 03 , United 1 75 crashed into the South Tower.\""\nHypothesis: \""United 175 crashed into the South Tower at 9:03.\""""}]","{""label"": ""entailment""}",True,"","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \"" The answer has nothing to do with their cause , however , but with the simple fact that dictionaries are n ot exercises in bi - unique substitutability ; in other words , if one of the senses of run is ` operate ' ( as in She runs an engine factory ), that does n ot make it valid to assume that one can substitute operate for run in We run in the marathon every year. Although recognizing this as a shortcoming of dictionaries and assigning it arbitrarily to what , for lack of a better term , we might call the genius of the language , might seem trivial to the casual observer , it is a valid matter for concern in the realm of lexicology.\""\nHypothesis: \""Dictionaries are indeed exercises in bi-unique substitutability.\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \"" Each prospective and current program is evaluated on the basis of its support of one or more aspects of wo men ' s needs.\""\nHypothesis: \""Every program is judged on how well it helps women.\""""}]","{""label"": ""entailment""}",True,"","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""Regardless of where Quick Response has succeeded, however, our research indicates that very different time-based competitive demands have emerged in the industry, driven not by voluntary acceptance of policies but by the changing nature of market competition among retailers.\""\nHypothesis: \"" Market comeptition has caused nw competitive demands.\""""}]","{""label"": ""entailment""}",True,"","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""Thus the evidence at the RHD offices indicated the need for reinforcement of the notion of maleness associated with the word, not, as M and S suggest, a trend toward epicenism.\""\nHypothesis: \"" The evidence at the RHD offices idicated the need for reinforcement\""""}]","{""label"": ""entailment""}",True,"","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \"" The simplest is for one or more of the members to simply donate one molliin dollars to the IGGS Scholarship Fund.\""\nHypothesis: \""The simplest is for one million dollars to be donated by one of the members to the IGGS Scholarship Fund. \""""}]","{""label"": ""entailment""}",True,"","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""It ill behooves me, excoriated recently as enamored of the  cheap larf,  to criticize Safire's arch puns, which permeate' enliven  is probably the word his editor would use'his articles, but I find some kinds of humor unsuitable for reading, however they might evoke a chuckle when uttered viva voce .  A handful of examples, from the book at \""\nHypothesis: \""I find that Safire try too hard to draw his listeners laugh.\""""}]","{""label"": ""neutral""}",True,"","{""task"": ""MNLI"", ""predicted"": 1, ""expected"": 1}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""Captain Victor Saracini and First Officer Michael Horrocks piloted the Boeing 767 , which had four flight attendants .\""\nHypothesis: \""The Captain was Michael Horrocks and there were 4 flight attendants aboard .\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""Recently we read that how children turn out is mostly written in their genes; there's little we as parents can do about it.\""\nHypothesis: \""How children turn out is primarily determined by how their're parented.\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""she said to them, because of yiu we're going to de too, through no fault of our own!\""\nHypothesis: \""She said because of all of you we're going to live!\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""Recently we read that how children fade out is mostly written in their genes; there's little we as parents can do about it.\""\nHypothesis: \""How children turn out is primarily determined by how they're parented.\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""she said to them, because of yu we're going to de too, through no fault of our own!\""\nHypothesis: \""She said because of all of you we're going to live!\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""Here , the object of play is the written form of the answer , or , more precisely , the letters of which that form consists .\""\nHypothesis: \""In this situation the object is in the signed form .\""""}]","{""label"": ""contradiction""}",False,"predicted: 2, expected: 0","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""But the highest - level Defense Department officials relied on the NMCC's air threat conference , in which the FAA did not participate for the first 48 minutes .\""\nHypothesis: \""Defense Department had pulled on the NMCC's space threat conference which didn't include the FAA intially , so crucial information was left out .\""""}]","{""label"": ""contradiction""}",False,"predicted: 2, expected: 1","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 1}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""For example , those in MET who worked on Team Indy were among the first Indianapolis campus participants in the annual Purdue Grand Prix at West Lafayette .\""\nHypothesis: \""Those in MET who worked on Team Indy were not reserved to participate in the Pardue Grand Prix .\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""The supervisor instructed the controller to follow standard procedures for handling a no radio aircraft .\""\nHypothesis: \""Standard procedures were found for an engine with no station .\""""}]","{""label"": ""neutral""}",False,"predicted: 1, expected: 0","{""task"": ""MNLI"", ""predicted"": 1, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""It ill behooves me , excoriated recently as enamored of the cheap larf , to criticize Safire's arch puns , which permeate' enliven is probably the word his editor would use'his articles , but I consider some kinds of humor unsuitable for reading , however they might evoke a chuckle when uttered viva voce . A handful of examples , from the book at\""\nHypothesis: \""I find that Safire tries too hard to make his readers laugh .\""""}]","{""label"": ""neutral""}",True,"","{""task"": ""MNLI"", ""predicted"": 1, ""expected"": 1}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \"". Mr . Whopsle , being knocked up , was in such a very bad temper .\""\nHypothesis: \""Mr Whopsle was occupied finishing his say preparations .\""""}]","{""label"": ""neutral""}",True,"","{""task"": ""MNLI"", ""predicted"": 1, ""expected"": 1}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""The story disclosed that adults realize a long service is strong for a boy boy to sit through , but exercising self - restraint and participating in communal rituals bring praise and acceptance from the community .\""\nHypothesis: \""According to the story , adult's do realize that a small boy will find a long service difficult to sit through .\""""}]","{""label"": ""entailment""}",True,"","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""It truly was my life in high college .\""\nHypothesis: \""My life was hell in high school , really .\""""}]","{""label"": ""neutral""}",True,"","{""task"": ""MNLI"", ""predicted"": 1, ""expected"": 1}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""When we consider how much the set is on during school holidays and summer vacations , children spend more time watching TV than they do in any other waking activity , including going to school and interacting with family members or peers .\""\nHypothesis: \""TV is prince when it comes to how children spend their time .\""""}]","{""label"": ""entailment""}",True,"","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""For example , those in MET who worked on Team Indy were among the first Indianapolis campus participants in the annual Purdue Grand Prix at West Lafayette .\""\nHypothesis: \""Those in MET who served on Team Indy were not reserved to begin in the Pardue Grand Prix .\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""As with many new technologies that have developed since the 1970s , adoption of innovative equipment is still occurring in fits and starts and depends on a given firm's size and mix of products .\""\nHypothesis: \""A firm's size and product variety will depend on whether or not they use original equipment .\""""}]","{""label"": ""neutral""}",False,"predicted: 1, expected: 0","{""task"": ""MNLI"", ""predicted"": 1, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""The other name, native well is, as a later explorer David Carnegie, author of Spinifex and Sand (1898), points out, a misnomer.\""\nHypothesis: \""There existed a misnomer according to the explorer David Carnegie called The alternative name, resulting from a translation,.\""""}]","{""label"":""entailment""}",True,"","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""Open the door, please.\""\nHypothesis: \""the door was open , and the door was open .\""""}]","{""label"": ""neutral""}",False,"predicted: 1, expected: 2","{""task"": ""MNLI"", ""predicted"": 1, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""Well that window happened to be through her room, so I just kind of walked on through the room and she looked up at me and I said, Good morning, and she just screamed.\""\nHypothesis: \""we walked around the room and screamed while she said good day to you .\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""At 9:42, the Command Center learned from news reports that a plane had struck the Pentagon.\""\nHypothesis: \""the pentagon he had left by the plane .\""""}]","```json
{""label"": ""contradiction""}
```",False,"validation error: 1 validation error for MNLIResponse
  Invalid JSON: expected value at line 1 column 1 [type=json_invalid, input_value='```json\n{""label"": ""contradiction""}\n```', input_type=str]
    For further information visit https://errors.pydantic.dev/2.12/v/json_invalid","{""task"": ""MNLI"", ""predicted"": null, ""expected"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""it was on this earth you 've lived on this earth for some reason , but you just do n't know what it is .\""\nHypothesis: \""I don't yet know the reason why I have lived on earth. \""""}]","{""label"": ""entailment""}",True,"","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""where did they go now ?\""\nHypothesis: \""They were executed immediately upon capture.\""""}]","{""label"": ""neutral""}",True,"","{""task"": ""MNLI"", ""predicted"": 1, ""expected"": 1}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""it changed the prognosis for american apparel and provided new opportunities for these industries ?\""\nHypothesis: \""There are now more opportunities in the apparel and textile industries in America.\""""}]","{""label"": ""entailment""}",True,"","{""task"": ""MNLI"", ""predicted"": 0, ""expected"": 0}"
chatopenai/gpt-4.1-mini-2025-04-14,adversary_user_only,"[{""role"": ""user"", ""content"": ""You are a precise natural language inference tool. You receive a premise and a hypothesis, and must output a valid JSON object containing the field 'label', whose value is a string equal to either \""entailment\"", \""neutral\"", or \""contradiction\"", indicating the relationship between the premise and hypothesis. Do not include any text outside of the JSON object. Make sure you follow the output format exactly, as any deviation will be considered invalid.\nPremise: \""close to 50 % of the value of shipments for men comes from the cost of materials , while 25 % comes from compensation costs . thanks .\""\nHypothesis: \""90 percent of the value of shipments for men's shirts comes from compensation costs.\""""}]","{""label"": ""contradiction""}",True,"","{""task"": ""MNLI"", ""predicted"": 2, ""expected"": 2}"
