model,builder,input,output,valid,reason,metadata
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_system_plus_user,"[{""role"": ""system"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Watchmode\"",\n  \""description\"": \""Search for titles/and or people by name or a partial name. Useful for building an autocomplete search of titles and/or people. The results include the field result_type to indicate which type of result it is (title or person). For titles, the movie poster will be returned in image_url, for a person a headshot will be returned in image_url.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""search_value\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The phrase to search for, can be a full title or person name, or a partial phrase. For example searching for \\\\\\\""The sha\\\\\\\"" will find the movie \\\\\\\""The Shawshank Redemption\\\\\\\"".\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""search_type\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Set this to 1 to include titles and people in results. Set this to 2 to include titles only. Set this to 3 to include movies only. Set this to 4 to include TV only. Set this to 5 to include people only. By default this is set to 1.\""\n    }\n  ]\n}\n### User Query\nI'm a film enthusiast and I want to explore movies from different regions. Can you recommend some movies from India and the United States? Additionally, I would like to search for movies and TV shows related to 'The Godfather' using the 'search' endpoint.""}]","{""search_value"":""The Godfather"",""search_type"":1}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 48, ""original_length"": 48}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_system_plus_user,"[{""role"": ""system"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""OTT details\"",\n  \""description\"": \""This endpoint allows you to search for a movie or tvshow based on the given 'title '.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""title\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""*Maximum number of pages returned is 10 \""\n    }\n  ]\n}\n### User Query\nMy family and I are planning a movie marathon and we need some movie recommendations. Could you search for movies based on the genre 'action' and language 'Spanish'? Also, provide us with the streaming sources available in the US and Canada where we can watch these movies.""}]","{""title"":""action""}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 18, ""original_length"": 18}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_system_plus_user,"[{""role"": ""system"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""OTT details\"",\n  \""description\"": \""This endpoint allows you to search for a movie or tvshow based on the given 'title '.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""title\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""*Maximum number of pages returned is 10 \""\n    }\n  ]\n}\n### User Query\nI'm planning a movie-themed birthday party for my niece and I need some suggestions for movies suitable for kids. Can you search for movies based on the genre 'animation' and language 'English'? Also, provide the streaming sources available in the US and Canada where we can watch these movies.""}]","{""title"":""animation""}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 21, ""original_length"": 21}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_system_plus_user,"[{""role"": ""system"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""OTT details\"",\n  \""description\"": \""This endpoint allows you to search for a movie or tvshow based on the given 'title '.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""title\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""*Maximum number of pages returned is 10 \""\n    }\n  ]\n}\n### User Query\nI'm planning a movie night with my family and we want to watch some horror movies. Can you search for movies based on the genre 'horror' and language 'English'? Also, provide the streaming sources available in the US and Canada where we can watch these movies.""}]","{""title"":""horror""}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 18, ""original_length"": 18}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_system_plus_user,"[{""role"": ""system"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Streaming Availability\"",\n  \""description\"": \""Search through the catalog of the given services in the given country. Provides filters such as show language, genre and keyword. Items per page is 8. Output includes all the information about the shows, such as title, IMDb ID, TMDb ID, IMDb rating, link to shows' pages in streaming services (including individual season/episode links), cast, runtime, poster and many more! Apart from the info about the given country-service combinations, output also includes information about availability in the other services for the given country.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""services\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""A comma separated list of up to 4 services to search in. See `/v2/services` endpoint to get the supported services and their ids/names.\\n\\nSyntax of the values supplied in the list can be as the followings:\\n\\n`<sevice_id>`: Searches in the entire catalog of that service, including (if applicable) rentable, buyable shows or shows available through addons i.e. `netflix`, `prime`, `apple`\\n\\n`<sevice_id>.<offer_type>`: Only returns the shows that are available in that service with the given offer type. Valid offer type values are `subscription`, `free`, `rent`, `buy` and `addon`  i.e. `peacock.free` only returns the shows on Peacock that are free to watch, `prime.subscription` only returns the shows on Prime Video that are available to watch with a Prime subscription. `hulu.addon` only returns the shows on Hulu that are available via an addon,  `prime.rent` only returns the shows on Prime Video that are rentable.\\n\\n`<sevice_id>.addon.<addon_id>`: Only returns the shows that are available in that service with the given addon. Check `/v2/services` endpoint to fetch the available addons for a service. Some sample values are: `hulu.addon.hbo`,  `prime.addon.hbomaxus`.\\n\\nIf a service supports both `free` and `subscription`, then results included under `subscription` will always include the `free` shows as well.\\n\\nWhen multiple values are passed as a comma separated list, any show that satisfies at least one of the values will be included in the result.\\n\\nSome sample list values:\\n\\n`prime.rent,prime.buy,apple.rent,apple.buy`: Returns all the buyable/rentable shows on Amazon Prime Video and Apple TV.\\n\\n`prime.addon,prime.subscription`: Returns all the shows on Amazon Prime Video that are available through either a Prime Video subscription or a Prime Video Channel subscription.\""\n    },\n    {\n      \""name\"": \""country\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""2 letter ISO 3166-1 alpha-2 country code of the country to search in. See the about page to check the supported countries.\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""cursor\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Cursor is used for pagination. After each request, the response includes a `hasMore` boolean field to tell if there are more results that did not fit the returned list size. If it is set as true, to get the rest of the result set, send a new request (with the same parameters for other fields such as show_type, services etc.), and set the cursor parameter as the `nextCursor` value of the previous request response. Do not forget to escape the cursor value before putting it into the query as it might contain characters such as `?`, `&`.\\n\\nThe first request naturally does not require a `cursor` parameter.\""\n    },\n    {\n      \""name\"": \""show_original_language\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""A 2 letter ISO 639-1 language code to only search within the shows whose original language matches with the provided language.\""\n    },\n    {\n      \""name\"": \""genre\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""A genre id to only search within the shows in that genre. See `/v2/genres` endpoint to see available genres and ids.\""\n    },\n    {\n      \""name\"": \""keyword\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""A keyword to only search within the shows have that keyword in their overview or title.\""\n    },\n    {\n      \""name\"": \""output_language\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""2 letter iso code of the output language. Default is `en`. See the about page to see the list of languages supported.\""\n    },\n    {\n      \""name\"": \""show_type\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Type of shows to search in. Accepted values are `movie`, `series` or `all`. The default value is `all`.\""\n    }\n  ]\n}\n### User Query\nI'm trying to find a new series to watch. Can you recommend some popular TV shows that are currently streaming on platforms like Netflix, Prime Video, and Hulu? Additionally, provide me with the seasons of the TV show 'Friends'.""}]","{
  ""services"": ""netflix,prime,hulu"",
  ""country"": ""US"",
  ""show_type"": ""series""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 82, ""original_length"": 82}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_system_plus_user,"[{""role"": ""system"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Watchmode\"",\n  \""description\"": \""Search for titles or people using an external ID (IMDB, TheMovieDB.org), or by name. Returns an array of results objects, that can either be a title or a person. Useful for getting the Watchmode IDs for titles and people. For example, you can set the parameters to search_value=Breaking%20Bad and search_field=name to get all of the titles named \\\""Breaking bad\\\"", and then use the IDs returned in other endpoints such as /v1/title/\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""search_field\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The field for us to search in, either a 3rd party ID or \\\\\\\\\\\\\\\""name\\\\\\\\\\\\\\\"" which will search for a movie/show title or a person's name depending on the type(s) set. Must be one of the following options:\\nimdb_id, tmdb_person_id, tmdb_movie_id, tmdb_tv_id, name.\""\n    },\n    {\n      \""name\"": \""search_value\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The value we should search for. For example, if you set search_field to imdb_id, this would be the IMDB title/person ID, eg. tt0944947.\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""types\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Pass one of the following values, or multiple comma separated values to only return certain types:\\ntv, movie, person.\""\n    }\n  ]\n}\n### User Query\nI'm planning a movie night with my friends this weekend. Can you suggest some popular movies released in the last year? Also, provide the streaming availability for these movies on different platforms like Netflix, Prime Video, and Hulu.""}]","{""search_field"":""name"",""search_value"":"""",""types"":""movie""}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 57, ""original_length"": 57}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_system_plus_user,"[{""role"": ""system"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Watchmode\"",\n  \""description\"": \""Search for titles or people using an external ID (IMDB, TheMovieDB.org), or by name. Returns an array of results objects, that can either be a title or a person. Useful for getting the Watchmode IDs for titles and people. For example, you can set the parameters to search_value=Breaking%20Bad and search_field=name to get all of the titles named \\\""Breaking bad\\\"", and then use the IDs returned in other endpoints such as /v1/title/\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""search_field\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The field for us to search in, either a 3rd party ID or \\\\\\\\\\\\\\\""name\\\\\\\\\\\\\\\"" which will search for a movie/show title or a person's name depending on the type(s) set. Must be one of the following options:\\nimdb_id, tmdb_person_id, tmdb_movie_id, tmdb_tv_id, name.\""\n    },\n    {\n      \""name\"": \""search_value\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The value we should search for. For example, if you set search_field to imdb_id, this would be the IMDB title/person ID, eg. tt0944947.\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""types\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Pass one of the following values, or multiple comma separated values to only return certain types:\\ntv, movie, person.\""\n    }\n  ]\n}\n### User Query\nI'm planning a vacation with my family and we want to watch some movies during the trip. Can you recommend some family-friendly movies and provide the streaming availability on platforms like Disney+ and Netflix? Also, suggest some snacks that go well with movie nights.""}]","{""search_field"":""name"",""search_value"":""family"",""types"":""movie""}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 63, ""original_length"": 63}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_system_plus_user,"[{""role"": ""system"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Watchmode\"",\n  \""description\"": \""Search for titles or people using an external ID (IMDB, TheMovieDB.org), or by name. Returns an array of results objects, that can either be a title or a person. Useful for getting the Watchmode IDs for titles and people. For example, you can set the parameters to search_value=Breaking%20Bad and search_field=name to get all of the titles named \\\""Breaking bad\\\"", and then use the IDs returned in other endpoints such as /v1/title/\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""search_field\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The field for us to search in, either a 3rd party ID or \\\\\\\\\\\\\\\""name\\\\\\\\\\\\\\\"" which will search for a movie/show title or a person's name depending on the type(s) set. Must be one of the following options:\\nimdb_id, tmdb_person_id, tmdb_movie_id, tmdb_tv_id, name.\""\n    },\n    {\n      \""name\"": \""search_value\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The value we should search for. For example, if you set search_field to imdb_id, this would be the IMDB title/person ID, eg. tt0944947.\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""types\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Pass one of the following values, or multiple comma separated values to only return certain types:\\ntv, movie, person.\""\n    }\n  ]\n}\n### User Query\nI'm planning a romantic date night with my partner and I want to watch a romantic movie. Can you suggest some romantic movies and provide the streaming availability on platforms like Netflix and Prime Video? Also, suggest some romantic dinner recipes.""}]","{""search_field"":""name"",""search_value"":""romantic"",""types"":""movie""}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 65, ""original_length"": 65}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_system_plus_user,"[{""role"": ""system"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Watchmode\"",\n  \""description\"": \""Search for titles or people using an external ID (IMDB, TheMovieDB.org), or by name. Returns an array of results objects, that can either be a title or a person. Useful for getting the Watchmode IDs for titles and people. For example, you can set the parameters to search_value=Breaking%20Bad and search_field=name to get all of the titles named \\\""Breaking bad\\\"", and then use the IDs returned in other endpoints such as /v1/title/\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""search_field\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The field for us to search in, either a 3rd party ID or \\\\\\\\\\\\\\\""name\\\\\\\\\\\\\\\"" which will search for a movie/show title or a person's name depending on the type(s) set. Must be one of the following options:\\nimdb_id, tmdb_person_id, tmdb_movie_id, tmdb_tv_id, name.\""\n    },\n    {\n      \""name\"": \""search_value\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The value we should search for. For example, if you set search_field to imdb_id, this would be the IMDB title/person ID, eg. tt0944947.\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""types\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Pass one of the following values, or multiple comma separated values to only return certain types:\\ntv, movie, person.\""\n    }\n  ]\n}\n### User Query\nI'm planning a road trip with my family and we want to listen to some great music along the way. Can you recommend some popular songs and provide the streaming availability on platforms like Spotify and Apple Music? Also, suggest some snacks for the road trip.""}]","{}",False,"2 validation errors for Search
search_field
  Field required [type=missing, input_value={}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
search_value
  Field required [type=missing, input_value={}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_system_plus_user,"[{""role"": ""system"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Watchmode\"",\n  \""description\"": \""Search for titles or people using an external ID (IMDB, TheMovieDB.org), or by name. Returns an array of results objects, that can either be a title or a person. Useful for getting the Watchmode IDs for titles and people. For example, you can set the parameters to search_value=Breaking%20Bad and search_field=name to get all of the titles named \\\""Breaking bad\\\"", and then use the IDs returned in other endpoints such as /v1/title/\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""search_field\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The field for us to search in, either a 3rd party ID or \\\\\\\\\\\\\\\""name\\\\\\\\\\\\\\\"" which will search for a movie/show title or a person's name depending on the type(s) set. Must be one of the following options:\\nimdb_id, tmdb_person_id, tmdb_movie_id, tmdb_tv_id, name.\""\n    },\n    {\n      \""name\"": \""search_value\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The value we should search for. For example, if you set search_field to imdb_id, this would be the IMDB title/person ID, eg. tt0944947.\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""types\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Pass one of the following values, or multiple comma separated values to only return certain types:\\ntv, movie, person.\""\n    }\n  ]\n}\n### User Query\nI'm planning a hiking trip with my friends and we want to listen to some inspiring podcasts during the journey. Can you recommend some motivational podcasts and provide the streaming availability on platforms like Spotify and Apple Podcasts? Also, suggest some healthy snacks for the hike.""}]","{}",False,"2 validation errors for Search
search_field
  Field required [type=missing, input_value={}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
search_value
  Field required [type=missing, input_value={}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ### Tool Definition\n{\n  \""tool_name\"": \""Simple YouTube Search\"",\n  \""description\"": \""Make youtube search\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""query\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""type\"",\n      \""type\"": \""ENUM\"",\n      \""description\"": \""\""\n    },\n    {\n      \""name\"": \""safesearch\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""\""\n    }\n  ]\n}\n### User Query\nI need to find a tutorial on how to draw landscapes. Please provide me with the details of the most viewed landscape drawing tutorial video. Additionally, I would like to know the details of the channel that uploaded the video.""}, {""role"": ""assistant"", ""content"": ""{""}]","{""query"":""landscape drawing tutorial""}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 38, ""original_length"": 38}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ### Tool Definition\n{\n  \""tool_name\"": \""Wayfair\"",\n  \""description\"": \""Get detail information of specific product\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""sku\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The value of sku fields returned in .../products/list or .../products/search endpoint.\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""wfProductOptions\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The value of id fields under relevantAttributes JSON object returned right in this endpoint, pass this parameter multiple time for multiple options. Ex : ...&wfProductOptions=1234567890&wfProductOptions=special_offers&...\""\n    }\n  ]\n}\n### User Query\nI'm a blogger and I want to write a detailed review of a specific product with SKU W003247135. Can you provide me with all the information about this product, including images, pricing, and customer reviews?""}, {""role"": ""assistant"", ""content"": ""{""}]","{""sku"":""W003247135""}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 20, ""original_length"": 20}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ### Tool Definition\n{\n  \""tool_name\"": \""Nearby Places\"",\n  \""description\"": \""Returns a **JSON array of nearby places** sorted by distance from the origin coordinates in ascending order.\\n\\nOnly values from **/types (Google)** are valid types.\\n\\nMaximum places returned per request is 20.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""lat\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Latitude\""\n    },\n    {\n      \""name\"": \""lng\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Longitude\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""type\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Default is **cafe**.\""\n    },\n    {\n      \""name\"": \""radius\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""**Meters**\\nDefault: 200\\nMax: 50000\""\n    }\n  ]\n}\n### User Query\nI'm planning a weekend getaway and need to find a nearby hotel. Can you recommend a hotel with good ratings, provide its name, address, phone number, and distance from my location?""}, {""role"": ""assistant"", ""content"": ""{""}]","{}",False,"2 validation errors for Nearby - (Google)
lat
  Field required [type=missing, input_value={}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
lng
  Field required [type=missing, input_value={}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ### Tool Definition\n{\n  \""tool_name\"": \""Aspose.Diagram Cloud\"",\n  \""description\"": \"" \"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""path\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Folder path e.g. '/folder'\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""storageName\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Storage name\""\n    }\n  ]\n}\n### User Query\nI need to get the list of files in the folder '/diagrams' and also check the storage usage. Can you provide me with the file names, sizes, and modified dates? Additionally, retrieve the storage disk usage.""}, {""role"": ""assistant"", ""content"": ""{""}]","{""path"":""/diagrams""}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 20, ""original_length"": 20}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ### Tool Definition\n{\n  \""tool_name\"": \""VALUE SERP\"",\n  \""description\"": \""The Google Place Details Parameters are applicable when making a request with search_type=place_details to retrieve place details for a Place. The Place is specified in the data_id parameter, data_id values are returned from search_type=places Places requests.\\n\\nIf the data_id is not available you may also request a place_details request using a data_cid (a standardised Google Place identifier you may already have access to). However, data_id is the recommended identifier to use.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""search_type\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\""\n    },\n    {\n      \""name\"": \""data_cid\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The `data_cid` (a standard Google Place identifier) of the Place to retrieve place details for. `data_cid` values are returned in [Places requests](https://www.valueserp.com/docs/search-api/searches/google/places).\\n\\nNote that either a `data_id` or `data_cid` identifier must be supplied.\""\n    },\n    {\n      \""name\"": \""data_id\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The `data_id` of the Place to retrieve place details for. `data_id` values are returned in [Places requests](https://www.valueserp.com/docs/search-api/searches/google/places).\\n\\nNote that either a `data_id` or `data_cid` identifier must be supplied.\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""hl\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The `hl` parameter determines the Google UI language to return results. View the full list of supported `hl` values [here](https://www.valueserp.com/docs/search-api/reference/google-languages). Defaults to `en`.\\n\""\n    }\n  ]\n}\n### User Query\nI want to start a new business in Los Angeles and I need information on the local market, competitors, and potential customers. Can you provide me with data on the current market trends, top competitors, and target customer demographics in Los Angeles?""}, {""role"": ""assistant"", ""content"": ""{""}]","{}",False,"3 validation errors for Google Place Details
search_type
  Field required [type=missing, input_value={}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
data_cid
  Field required [type=missing, input_value={}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
data_id
  Field required [type=missing, input_value={}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 2}"
chatopenai/gpt-4.1-mini-2025-04-14,toolbench_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""You are a precise API argument extractor. You receive a Tool Definition and a User Query. You must output a valid JSON object containing the arguments based on the schema. Note that you should always output a single JSON object, not a list of JSON objects. Do not include markdown formatting. ### Tool Definition\n{\n  \""tool_name\"": \""Simple YouTube Search\"",\n  \""description\"": \""Make youtube search\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""query\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""type\"",\n      \""type\"": \""ENUM\"",\n      \""description\"": \""\""\n    },\n    {\n      \""name\"": \""safesearch\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""\""\n    }\n  ]\n}\n### User Query\nI'm planning a road trip with my friends and we need some upbeat music to keep us energized. Can you fetch a playlist from Simple YouTube Search that includes lively and catchy songs? It would be great if the playlist covers various genres like pop, rock, and hip-hop.""}, {""role"": ""assistant"", ""content"": ""{""}]","{""query"":""upbeat lively catchy songs playlist pop rock hip-hop""}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 64, ""original_length"": 64}"
