model,builder,input,output,valid,reason,metadata
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Betbro Sportbook\"",\n  \""description\"": \""Get a tree list of fixtures suitable for constructing a SportBook navigation side menu.\\nResponse tree consists of sport, region, competition and fixtures.\\n\"",\n  \""prior_tool_calls\"": [\n    \""Betbro Sportbook\""\n  ]\n}\n### User Query\nI'm a sports enthusiast and I want to stay updated on upcoming football matches. Can you provide me with a tree list of fixtures suitable for constructing a SportBook navigation side menu? I'm specifically interested in fixtures for sport ID 1.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Betbro Sportbook""}]","Betbro Sportbook",True,"Model called expected tool 'Betbro Sportbook'","{""parsed_tool"": ""Betbro Sportbook"", ""parsed_by"": ""text"", ""raw_preview"": ""Betbro Sportbook""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Rankiteo Climate Risk Assessment\"",\n  \""description\"": \""Get climate score for a specific location mapped to some industries/disasters with a given gps position.\"",\n  \""prior_tool_calls\"": [\n    \""Rankiteo Climate Risk Assessment\""\n  ]\n}\n### User Query\nI want to assess the climate risks of a specific location using GPS coordinates. Can you give me the climate score for the coordinates (40.7128, -74.0060) and also provide me with the list of power plants within a 50 km radius?""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Rankiteo Climate Risk Assessment""}]","Rankiteo Climate Risk Assessment",True,"Model called expected tool 'Rankiteo Climate Risk Assessment'","{""parsed_tool"": ""Rankiteo Climate Risk Assessment"", ""parsed_by"": ""text"", ""raw_preview"": ""Rankiteo Climate Risk Assessment""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Rankiteo Climate Risk Assessment\"",\n  \""description\"": \""Get climate score for a specific location mapped to some industries/disasters with a given gps position.\"",\n  \""prior_tool_calls\"": [\n    \""Rankiteo Climate Risk Assessment\""\n  ]\n}\n### User Query\nI'm planning to relocate to a new city and I want to assess the climate risks. Can you give me the climate score for the coordinates (37.7749, -122.4194) and also provide me with information about power plants within a 100 km radius?""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Rankiteo Climate Risk Assessment""}]","Rankiteo Climate Risk Assessment",True,"Model called expected tool 'Rankiteo Climate Risk Assessment'","{""parsed_tool"": ""Rankiteo Climate Risk Assessment"", ""parsed_by"": ""text"", ""raw_preview"": ""Rankiteo Climate Risk Assessment""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Financial Modeling Prep\"",\n  \""description\"": \""This API returns companies profile (Price,Beta,Volume Average, Market Capitalisation, Last Dividend, 52 week range, stock price change, stock price change in percentage, Company Name, Exchange, Description, Industry,Sector,CEO,Website and image).\"",\n  \""prior_tool_calls\"": [\n    \""Financial Modeling Prep\""\n  ]\n}\n### User Query\nI'm interested in the profile of Apple Inc. Please provide me with information about the company's industry, CEO, website, and description. Additionally, I would like to know the stock price and volume for the company.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Financial Modeling Prep""}]","Financial Modeling Prep",True,"Model called expected tool 'Financial Modeling Prep'","{""parsed_tool"": ""Financial Modeling Prep"", ""parsed_by"": ""text"", ""raw_preview"": ""Financial Modeling Prep""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Currency Converter_v2\"",\n  \""description\"": \""Convert between Currencies.\"",\n  \""prior_tool_calls\"": [\n    \""Currency Converter_v2\""\n  ]\n}\n### User Query\nI am a cryptocurrency investor and I need to convert the value of my Bitcoin holdings to USD. Can you assist me with the currency conversion? I would like to convert 1 Bitcoin to USD.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Currency Converter_v2""}]","Currency Converter_v2",True,"Model called expected tool 'Currency Converter_v2'","{""parsed_tool"": ""Currency Converter_v2"", ""parsed_by"": ""text"", ""raw_preview"": ""Currency Converter_v2""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""MacroTrends Finance\"",\n  \""description\"": \""Gives 10 years data of cash statement by the given ticker symbol.\\n\\nTo choose for a time format put a QUERY PARAMETER (freq) either \\\""A\\\"" for annual or \\\""Q\\\"" for quarterly\\n\\n(symbol) To choose what ticker symbol to see the company financials.\"",\n  \""prior_tool_calls\"": [\n    \""MacroTrends Finance\""\n  ]\n}\n### User Query\nCan you fetch the financial income statement for Apple for the past 10 years? I want to analyze the revenue, cost of goods sold, gross profit, research and development expenses, operating income, income taxes, net income, and EBITDA. Additionally, provide me with the balance sheet data for Microsoft for the past 10 years. I'm interested in the cash on hand, receivables, inventory, property, plant, and equipment, long-term investments, and total assets.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=MacroTrends Finance""}]","MacroTrends Finance",True,"Model called expected tool 'MacroTrends Finance'","{""parsed_tool"": ""MacroTrends Finance"", ""parsed_by"": ""text"", ""raw_preview"": ""MacroTrends Finance""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Deutsche Bahn\"",\n  \""description\"": \""Search for train and public transport stations in Germany and across Europe\"",\n  \""prior_tool_calls\"": [\n    \""Deutsche Bahn\""\n  ]\n}\n### User Query\nI need assistance in finding train and public transport stations in Germany and across Europe. Can you help me with that? I'm particularly interested in stations in Berlin. Once I have the station names, I want to search for the train schedule from Berlin to Munich on 16.02.2022 at 09:00. It would be great if you could also provide the fare information for a passenger aged 45.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Deutsche Bahn""}]","Deutsche Bahn",True,"Model called expected tool 'Deutsche Bahn'","{""parsed_tool"": ""Deutsche Bahn"", ""parsed_by"": ""text"", ""raw_preview"": ""Deutsche Bahn""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Groundhog Day API\"",\n  \""description\"": \""Get all predictions for a given year.\"",\n  \""prior_tool_calls\"": [\n    \""Groundhog Day API\""\n  ]\n}\n### User Query\nI am planning a trip to Punxsutawney, Pennsylvania for Groundhog Day next year. Can you provide me with the predictions for the year 2023? I would like to know the details of each prediction, including whether the groundhog saw its shadow or not. Additionally, please give me information about Punxsutawney Phil, including his image and contact details.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Groundhog Day API""}]","Groundhog Day API",True,"Model called expected tool 'Groundhog Day API'","{""parsed_tool"": ""Groundhog Day API"", ""parsed_by"": ""text"", ""raw_preview"": ""Groundhog Day API""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""PAC API\"",\n  \""description\"": \""This endpoint returns all articles for Trump from a specific newspaper\"",\n  \""prior_tool_calls\"": [\n    \""PAC API\""\n  ]\n}\n### User Query\nMy friends and I are analyzing the media coverage of Trump and Biden. Can you fetch all the Trump articles from the Boston Globe, New York Times, CNN, Washington Post, Los Angeles Times, and Chicago Tribute? Additionally, retrieve all the Biden articles from the same newspapers.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=PAC API""}]","PAC API",True,"Model called expected tool 'PAC API'","{""parsed_tool"": ""PAC API"", ""parsed_by"": ""text"", ""raw_preview"": ""PAC API""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""fomoAPI\"",\n  \""description\"": \""Get lead from Specific website  Campaign\"",\n  \""prior_tool_calls\"": [\n    \""fomoAPI\""\n  ]\n}\n### User Query\nI run an e-commerce website and I want to track the leads generated from a specific campaign on my website. Can you provide me with the list of leads and their metadata for the campaign with the ID 'abc123'? Additionally, it would be helpful to know the country, region, and city for each lead.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=fomoAPI""}]","fomoAPI",True,"Model called expected tool 'fomoAPI'","{""parsed_tool"": ""fomoAPI"", ""parsed_by"": ""text"", ""raw_preview"": ""fomoAPI""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Spott\"",\n  \""description\"": \""Returns a list of places (either countries, cities or administrative divisions) matching a query and filtered by properties.\"",\n  \""prior_tool_calls\"": [\n    \""Spott\""\n  ]\n}\n### User Query\nI'm planning a solo trip and I want to visit cities with a vibrant nightlife. Can you recommend cities with a lively nightlife scene? It would be great if you could provide the localized names of these cities.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Spott""}]","Spott",True,"Model called expected tool 'Spott'","{""parsed_tool"": ""Spott"", ""parsed_by"": ""text"", ""raw_preview"": ""Spott""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Tiktok_v2\"",\n  \""description\"": \""Fetch feeds from secUid\\n\\nYou can get secUid from Profile api\"",\n  \""prior_tool_calls\"": [\n    \""Tiktok_v2\""\n  ]\n}\n### User Query\nI am planning a surprise birthday party for my friend. Can you help me fetch recent TikToc feeds from her secUid to see if she has any clues about her birthday plans? Her secUid is MS4wLjABAAAAM3R2BtjzVT-uAtstkl2iugMzC6AtnpkojJbjiOdDDrdsTiTR75-8lyWJCY5VvDrZ. Also, generate a signature for her TikToc profile URL to access her profile data.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Tiktok_v2""}]","Tiktok_v2",True,"Model called expected tool 'Tiktok_v2'","{""parsed_tool"": ""Tiktok_v2"", ""parsed_by"": ""text"", ""raw_preview"": ""Tiktok_v2""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Instagram_v2\"",\n  \""description\"": \""Find username from PK (userid)\"",\n  \""prior_tool_calls\"": [\n    \""Instagram_v2\""\n  ]\n}\n### User Query\nI want to find the username associated with the PK '177402262' on Instagram. Additionally, I would like to validate the username to ensure its authenticity.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Instagram_v2""}]","Instagram_v2",True,"Model called expected tool 'Instagram_v2'","{""parsed_tool"": ""Instagram_v2"", ""parsed_by"": ""text"", ""raw_preview"": ""Instagram_v2""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""HeyWatch Video Encoding\"",\n  \""description\"": \""Retrieve all the formats\"",\n  \""prior_tool_calls\"": [\n    \""HeyWatch Video Encoding\""\n  ]\n}\n### User Query\nI am a video blogger and I want to showcase the thumbnails of my latest videos on my website. Can you help me by generating the thumbnails asynchronously using the HeyWatch Video Encoding API? Additionally, I need to retrieve all available formats for the videos.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=HeyWatch Video Encoding""}]","HeyWatch Video Encoding",True,"Model called expected tool 'HeyWatch Video Encoding'","{""parsed_tool"": ""HeyWatch Video Encoding"", ""parsed_by"": ""text"", ""raw_preview"": ""HeyWatch Video Encoding""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""animes\"",\n  \""description\"": \""This endpoint allows for the retrieval of data about anime. The query parameters include q (the search query), limit (the number of results per page), offset (the number of results to skip), ascending (sort order), order (sort order), `media_type `(anime type), studio (studio name), source (source material), status (`currently_airing `or `finished_airing`), genre, season, `year_equal `(equal to a year specified), `year_less `(less than a year specified), `year_greater `(greater than a year specified), language, and nsfw (not safe for work content).\"",\n  \""prior_tool_calls\"": [\n    \""animes\""\n  ]\n}\n### User Query\nI'm planning a movie night with my friends and we want to watch an anime. Can you recommend an anime that has a high ranking, good reviews, and is currently airing? Also, provide us with the synopsis, number of episodes, and the main picture of the anime. Thanks!""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=animes""}]","animes",True,"Model called expected tool 'animes'","{""parsed_tool"": ""animes"", ""parsed_by"": ""text"", ""raw_preview"": ""animes""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""ComfyFood\"",\n  \""description\"": \""return more recipes\"",\n  \""prior_tool_calls\"": [\n    \""ComfyFood\""\n  ]\n}\n### User Query\nI am planning a cooking competition and need a variety of recipes. Can you provide me with a list of official recipes from ComfyFood's website? It would be great if the recipes include the names, descriptions, ingredients, and steps. Also, I would like to know all the available recipe categories.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=ComfyFood""}]","ComfyFood",True,"Model called expected tool 'ComfyFood'","{""parsed_tool"": ""ComfyFood"", ""parsed_by"": ""text"", ""raw_preview"": ""ComfyFood""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Zoopla_v2\"",\n  \""description\"": \""Returned list of estimated house prices\"",\n  \""prior_tool_calls\"": [\n    \""Zoopla_v2\""\n  ]\n}\n### User Query\nMy family is planning to move to Crawley, and we need information on the running costs of residential properties in the area. Can you provide us with the estimated house prices, along with the running costs and nearby points of interest? It would be helpful to know the broadband information as well.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Zoopla_v2""}]","Zoopla_v2",True,"Model called expected tool 'Zoopla_v2'","{""parsed_tool"": ""Zoopla_v2"", ""parsed_by"": ""text"", ""raw_preview"": ""Zoopla_v2""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Fake Data Generator\"",\n  \""description\"": \""This endpoint generate a list of fake user profiles\"",\n  \""prior_tool_calls\"": [\n    \""Fake Data Generator\""\n  ]\n}\n### User Query\nCan you help me in creating a fake user profile for my personal website? I would like to include a random post, a random credit card, and a random crypto asset. Please make sure the data is diverse and interesting.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Fake Data Generator""}]","Fake Data Generator",True,"Model called expected tool 'Fake Data Generator'","{""parsed_tool"": ""Fake Data Generator"", ""parsed_by"": ""text"", ""raw_preview"": ""Fake Data Generator""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Twitter Data\"",\n  \""description\"": \""user-tweets-and-replies\"",\n  \""prior_tool_calls\"": [\n    \""Twitter Data\""\n  ]\n}\n### User Query\nAs a social media manager, I need to analyze user engagement. Retrieve the tweets and replies for a specific user with the ID 44196397. Also, fetch their likes, media, and followers.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Twitter Data""}]","Twitter Data",True,"Model called expected tool 'Twitter Data'","{""parsed_tool"": ""Twitter Data"", ""parsed_by"": ""text"", ""raw_preview"": ""Twitter Data""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Free stopwords\"",\n  \""description\"": \""Will return the exact extract words to use in your data analysis or application\"",\n  \""prior_tool_calls\"": [\n    \""Free stopwords\""\n  ]\n}\n### User Query\nI am developing a text analysis tool and I need a list of stopwords for different languages. Can you provide me with stopwords for English, German, and Spanish? It would be helpful if you could also include details about each word.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Free stopwords""}]","Free stopwords",True,"Model called expected tool 'Free stopwords'","{""parsed_tool"": ""Free stopwords"", ""parsed_by"": ""text"", ""raw_preview"": ""Free stopwords""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Currency Converter_v3\"",\n  \""description\"": \""This endpoint is used to perform currency conversion between multiple currencies. The endpoint accepts input parameters in the form of the amount of money, source currency, and one or more target currencies.\"",\n  \""prior_tool_calls\"": [\n    \""Currency Converter_v3\""\n  ]\n}\n### User Query\nI need to convert 2000 USD to EUR, INR, and JPY. Can you perform the currency conversion for me? Please provide the converted amounts in each target currency.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Currency Converter_v3""}]","Currency Converter_v3",True,"Model called expected tool 'Currency Converter_v3'","{""parsed_tool"": ""Currency Converter_v3"", ""parsed_by"": ""text"", ""raw_preview"": ""Currency Converter_v3""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""sport_v2\"",\n  \""description\"": \"" Sports Open Data\"",\n  \""prior_tool_calls\"": [\n    \""sport_v2\""\n  ]\n}\n### User Query\nI want to organize a soccer tournament for my company's employees. Can you suggest a list of soccer fields available for rent in our city? It would be helpful if you could provide the prices and availability for each field. Additionally, I need the contact information for a local referee association to hire referees for the tournament.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=sport_v2""}]","sport_v2",True,"Model called expected tool 'sport_v2'","{""parsed_tool"": ""sport_v2"", ""parsed_by"": ""text"", ""raw_preview"": ""sport_v2""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""sport_v2\"",\n  \""description\"": \"" Sports Open Data\"",\n  \""prior_tool_calls\"": [\n    \""sport_v2\""\n  ]\n}\n### User Query\nI'm a soccer coach and I'm planning a training session for my team. Can you suggest some effective soccer drills and exercises to improve their passing and ball control skills? It would be great if the drills cater to different age groups and skill levels.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=sport_v2""}]","sport_v2",True,"Model called expected tool 'sport_v2'","{""parsed_tool"": ""sport_v2"", ""parsed_by"": ""text"", ""raw_preview"": ""sport_v2""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Dargan\"",\n  \""description\"": \""Returns the latitude and longitude for a given postcode\"",\n  \""prior_tool_calls\"": [\n    \""Dargan\""\n  ]\n}\n### User Query\nI'm a developer working on a location-based app and I need to retrieve the latitude and longitude coordinates for CF103NP. Can you please provide me with this information? Additionally, I would like to calculate the distance between CF103NP and CF103RB.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Dargan""}]","Dargan",True,"Model called expected tool 'Dargan'","{""parsed_tool"": ""Dargan"", ""parsed_by"": ""text"", ""raw_preview"": ""Dargan""}"
