model,builder,input,output,valid,reason,metadata
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""B2BHint\"",\n  \""description\"": \""Search for a company by parameters will return a list of companies that match your query\"",\n  \""prior_tool_calls\"": [\n    \""B2BHint\""\n  ]\n}\n### User Query\nMy family is considering relocating to a different country and we are interested in finding job opportunities. Can you assist us in finding companies in the B2BHint database that are hiring? We are specifically looking for companies in the technology sector located in Canada. Please provide us with a list of matching companies and their basic company data using the Search company by Name API. Additionally, we would like to retrieve the full company data for a selected company using the Get company [Full data] API.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=B2BHint""}]","B2BHint",True,"Model called expected tool 'B2BHint'","{""parsed_tool"": ""B2BHint"", ""parsed_by"": ""text"", ""raw_preview"": ""B2BHint""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""fomoAPI\"",\n  \""description\"": \""Get lead from Specific website  Campaign\"",\n  \""prior_tool_calls\"": [\n    \""fomoAPI\""\n  ]\n}\n### User Query\nAs a marketing consultant, I need to analyze the leads generated from various campaigns. Can you retrieve the leads from different websites and provide me with the lead information, including the lead's name, email, country, and city? Also, I would like to gather all the leads from a specific campaign ID. Please fetch the leads for campaign ID '67890'.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=fomoAPI""}]","fomoAPI",True,"Model called expected tool 'fomoAPI'","{""parsed_tool"": ""fomoAPI"", ""parsed_by"": ""text"", ""raw_preview"": ""fomoAPI""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Nearby Places\"",\n  \""description\"": \""Returns nearby places sorted by distance from the origin coordinates in ascending order.\\n\\nOnly type values from **/v2/types (ArcGIS)** are valid.\\n\\nMaximum returned places is 50.\"",\n  \""prior_tool_calls\"": [\n    \""Nearby Places\""\n  ]\n}\n### User Query\nI'm organizing a company team-building event and we need to find nearby places to engage in outdoor activities. Please fetch a list of parks, sports complexes, and adventure centers within a 1-kilometer radius of our office. It would be great if you could include their names, addresses, and distance from our location.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Nearby Places""}]","Nearby Places",True,"Model called expected tool 'Nearby Places'","{""parsed_tool"": ""Nearby Places"", ""parsed_by"": ""text"", ""raw_preview"": ""Nearby Places""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Google Jobs\"",\n  \""description\"": \""get all offers url\"",\n  \""prior_tool_calls\"": [\n    \""Google Jobs\""\n  ]\n}\n### User Query\nI'm planning to relocate to Frankfurt and I'm looking for a job as a Secretary. Can you provide me with a list of job offers in Frankfurt? Also, could you give me more details about a specific job offer using its URL?""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Google Jobs""}]","Google Jobs",True,"Model called expected tool 'Google Jobs'","{""parsed_tool"": ""Google Jobs"", ""parsed_by"": ""text"", ""raw_preview"": ""Google Jobs""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Aspose.Diagram Cloud\"",\n  \""description\"": \"" \"",\n  \""prior_tool_calls\"": [\n    \""Aspose.Diagram Cloud\""\n  ]\n}\n### User Query\nPlease provide information about the existence of the diagram stored at '/documents/diagrams/flowchart.vdx'. Additionally, download the file.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Aspose.Diagram Cloud""}]","Aspose.Diagram Cloud",False,"No tool name could be parsed from model output","{""parsed_tool"": null, ""parsed_by"": ""text"", ""raw_preview"": ""Aspose.Diagram Cloud""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""XXXtremeLightningRouletteAPI\"",\n  \""description\"": \""last spin details and Outcome Data\"",\n  \""prior_tool_calls\"": [\n    \""XXXtremeLightningRouletteAPI\""\n  ]\n}\n### User Query\nI want to analyze the lightning roulette game outcomes. Please provide me with the outcome data of the latest spin and the history of the last 30 spins. This will enable me to make more informed decisions.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=XXXtremeLightningRouletteAPI""}]","XXXtremeLightningRouletteAPI",True,"Model called expected tool 'XXXtremeLightningRouletteAPI'","{""parsed_tool"": ""XXXtremeLightningRouletteAPI"", ""parsed_by"": ""text"", ""raw_preview"": ""XXXtremeLightningRouletteAPI""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""ComfyFood\"",\n  \""description\"": \""return more recipes\"",\n  \""prior_tool_calls\"": [\n    \""ComfyFood\""\n  ]\n}\n### User Query\nI'm planning a family gathering and I need some recipe ideas. Can you provide me with a variety of official recipes that include categories like appetizers, main courses, and desserts? It would be great to have the recipe names, descriptions, ingredients, and steps for each recipe. Additionally, if there are any images available, please include them as well.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=ComfyFood""}]","ComfyFood",True,"Model called expected tool 'ComfyFood'","{""parsed_tool"": ""ComfyFood"", ""parsed_by"": ""text"", ""raw_preview"": ""ComfyFood""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Ticketbud\"",\n  \""description\"": \""Information about a single event you have access to\"",\n  \""prior_tool_calls\"": [\n    \""Ticketbud\""\n  ]\n}\n### User Query\nI would like to know more details about an event with the ID 'EVT12345'. Could you provide me with information about the event and all the tickets available for purchase?""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Ticketbud""}]","Ticketbud",True,"Model called expected tool 'Ticketbud'","{""parsed_tool"": ""Ticketbud"", ""parsed_by"": ""text"", ""raw_preview"": ""Ticketbud""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""LINE Messaging\"",\n  \""description\"": \""Gets the number of messages sent with the /bot/message/reply endpoint.\"",\n  \""prior_tool_calls\"": [\n    \""LINE Messaging\""\n  ]\n}\n### User Query\nI want to know the number of messages sent using the /bot/message/reply endpoint on January 1, 2022. Also, please give me the ID of the rich menu linked to a user with the user ID 'U987654321'.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=LINE Messaging""}]","LINE Messaging",True,"Model called expected tool 'LINE Messaging'","{""parsed_tool"": ""LINE Messaging"", ""parsed_by"": ""text"", ""raw_preview"": ""LINE Messaging""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Facebook User Info\"",\n  \""description\"": \""Find Comment by UID or by_object_id(PageID, GroupID) \"",\n  \""prior_tool_calls\"": [\n    \""Facebook User Info\""\n  ]\n}\n### User Query\nI need to find all the comments made by my friend on Facebook. Can you help me retrieve the comments by their Facebook ID?""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Facebook User Info""}]","Facebook User Info",True,"Model called expected tool 'Facebook User Info'","{""parsed_tool"": ""Facebook User Info"", ""parsed_by"": ""text"", ""raw_preview"": ""Facebook User Info""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Temu.com Shopping API (Realtime api scrapper from temu.com)\"",\n  \""description\"": \""Returns the product details information based on the given goodsId (product id defined by temu, returned by the /search endpoint)\\nResponse includes:\\n- price information\\n- product reviews\\n- offers/availability\\n- sku - variants in different options like size, color etc.\\n- metadata, image gallery, description ...\\n\\n-\"",\n  \""prior_tool_calls\"": [\n    \""Temu.com Shopping API (Realtime api scrapper from temu.com)\""\n  ]\n}\n### User Query\nI am starting a new workout routine and need to buy fitness equipment. Can you search for fitness products using the product search API and provide the product details, including price, availability, and offers? Additionally, could you suggest workout routines or exercises using the product details API?""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Temu.com Shopping API (Realtime api scrapper from temu.com)""}]","Temu.com Shopping API (Realtime api scrapper from temu.com)",False,"No tool name could be parsed from model output","{""parsed_tool"": null, ""parsed_by"": ""text"", ""raw_preview"": ""Temu.com Shopping API (Realtime api scrapper from temu.com)""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""FDJ\"",\n  \""description\"": \""Latest Odds for FDJ\"",\n  \""prior_tool_calls\"": [\n    \""FDJ\""\n  ]\n}\n### User Query\nI'm a fan of FDJ and I'm curious about the odds of their past games. Can you give me the historical odds data for the matches? It would be great to know the outcomes as well.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=FDJ""}]","FDJ",True,"Model called expected tool 'FDJ'","{""parsed_tool"": ""FDJ"", ""parsed_by"": ""text"", ""raw_preview"": ""FDJ""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Finanzoo API_Fundamentals\"",\n  \""description\"": \""Determine shareuid\\nTo query the fundamental data via our API, you need the Shareuid for the share you are looking for. You can either determine this yourself via the API, or take it from the Excel table.\\nIMPORTANT! The currency that is output in the API_Fundamentals results is also included here.\\n\\nSyntax:\\n\\nname = search shareuid with company name\"",\n  \""prior_tool_calls\"": [\n    \""Finanzoo API_Fundamentals\""\n  ]\n}\n### User Query\nPlease fetch the shareuid for the company name IBM. Also, provide me with the price-book ratio for the share with the number 2 from 2019-12-15 to 2020-03-15.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Finanzoo API_Fundamentals""}]","Finanzoo API_Fundamentals",True,"Model called expected tool 'Finanzoo API_Fundamentals'","{""parsed_tool"": ""Finanzoo API_Fundamentals"", ""parsed_by"": ""text"", ""raw_preview"": ""Finanzoo API_Fundamentals""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""stocks_archive\"",\n  \""description\"": \""Returns a list of ticker records\"",\n  \""prior_tool_calls\"": [\n    \""stocks_archive\""\n  ]\n}\n### User Query\nI'm a stock market analyst and I need to analyze the trends for gold. Can you fetch the ticker data for gold from April 12, 2010, 14:30 to April 20, 2010, 12:30? Please include the open, close, high, low prices, and volume for each record. Also, it would be great if you could provide the server time, version, and uptime to ensure the server is running smoothly.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=stocks_archive""}]","stocks_archive",True,"Model called expected tool 'stocks_archive'","{""parsed_tool"": ""stocks_archive"", ""parsed_by"": ""text"", ""raw_preview"": ""stocks_archive""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Investing - Cryptocurrency Markets\"",\n  \""description\"": \""Get analysis opinion from expert for specific cryptocurrency\"",\n  \""prior_tool_calls\"": [\n    \""Investing - Cryptocurrency Markets\""\n  ]\n}\n### User Query\nI'm a cryptocurrency enthusiast and I want to stay updated on the latest news. Can you provide me with expert analysis opinions for a specific cryptocurrency? Please paginate the results and give me the second page. Additionally, I would like to see the full-size chart for this cryptocurrency.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Investing - Cryptocurrency Markets""}]","Investing - Cryptocurrency Markets",True,"Model called expected tool 'Investing - Cryptocurrency Markets'","{""parsed_tool"": ""Investing - Cryptocurrency Markets"", ""parsed_by"": ""text"", ""raw_preview"": ""Investing - Cryptocurrency Markets""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""weather forecast 14 days\"",\n  \""description\"": \""get forecast for 14 days for the location Lat/Lon\"",\n  \""prior_tool_calls\"": [\n    \""weather forecast 14 days\""\n  ]\n}\n### User Query\nI'm a travel blogger and I want to provide my readers with the most accurate weather information for their upcoming trips. Can you help me find the 14-day weather forecast for a specific city? The city's name is Paris and its zip code is 75000.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=weather forecast 14 days""}]","weather forecast 14 days",True,"Model called expected tool 'weather forecast 14 days'","{""parsed_tool"": ""weather forecast 14 days"", ""parsed_by"": ""text"", ""raw_preview"": ""weather forecast 14 days""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""PAC API\"",\n  \""description\"": \""This endpoint returns all articles for Trump from a specific newspaper\"",\n  \""prior_tool_calls\"": [\n    \""PAC API\""\n  ]\n}\n### User Query\nI work for a political news website and I need to gather articles related to both Biden and Trump. Can you provide me with all articles for Trump from the Boston Globe, New York Times, CNN, Washington Post, Los Angeles Times, and Chicago Tribune? Additionally, I would like to obtain all articles for Biden from the same newspapers.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=PAC API""}]","PAC API",True,"Model called expected tool 'PAC API'","{""parsed_tool"": ""PAC API"", ""parsed_by"": ""text"", ""raw_preview"": ""PAC API""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""B2BHint\"",\n  \""description\"": \""Search for a person by parameters will return a list of persons that match your query\"",\n  \""prior_tool_calls\"": [\n    \""B2BHint\""\n  ]\n}\n### User Query\nMy company is organizing a networking event and we need to invite industry experts as guest speakers. Can you search for individuals in the technology sector who have experience speaking at similar events using the 'Search person by name' API? Once you have the list, provide their contact details and any previous speaking engagements using the 'Search company by Name' and 'Get company [Basic data]' APIs.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=B2BHint""}]","B2BHint",True,"Model called expected tool 'B2BHint'","{""parsed_tool"": ""B2BHint"", ""parsed_by"": ""text"", ""raw_preview"": ""B2BHint""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Lost Ark Simple\"",\n  \""description\"": \""List of Lost Ark Classes\"",\n  \""prior_tool_calls\"": [\n    \""Lost Ark Simple\""\n  ]\n}\n### User Query\nI need to create a comprehensive guide for Lost Ark players. Can you fetch me the list of all classes in the game, along with the characters associated with each class? Additionally, please provide me with the details of the stronghold item recipes and battle item recipes.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Lost Ark Simple""}]","Lost Ark Simple",True,"Model called expected tool 'Lost Ark Simple'","{""parsed_tool"": ""Lost Ark Simple"", ""parsed_by"": ""text"", ""raw_preview"": ""Lost Ark Simple""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Meme Generator and Template Database\"",\n  \""description\"": \""Any of the fonts can be used  in any text box or caption.\\nSome fonts are language specific:\\n- Chinese -> zcool-wenyi\\n- Japanese -> takaopmincho\\n-  Korean -> gugi\\n- Hindi -> poppins\"",\n  \""prior_tool_calls\"": [\n    \""Meme Generator and Template Database\""\n  ]\n}\n### User Query\nI'm looking for a font style that I can use for a meme. Can you give me the list of all available fonts? Additionally, I need to know the meme templates and the number of text boxes each template can support.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Meme Generator and Template Database""}]","Meme Generator and Template Database",True,"Model called expected tool 'Meme Generator and Template Database'","{""parsed_tool"": ""Meme Generator and Template Database"", ""parsed_by"": ""text"", ""raw_preview"": ""Meme Generator and Template Database""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Spotify Web\"",\n  \""description\"": \""Artist featuring\"",\n  \""prior_tool_calls\"": [\n    \""Spotify Web\""\n  ]\n}\n### User Query\nI'm planning a party and I want to create a playlist with songs featuring my favorite artist. Can you provide me with a list of songs that feature the artist with ID '2w9zwq3AktTeYYMuhMjju8'? I would like the songs to have their names, descriptions, and images.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Spotify Web""}]","Spotify Web",True,"Model called expected tool 'Spotify Web'","{""parsed_tool"": ""Spotify Web"", ""parsed_by"": ""text"", ""raw_preview"": ""Spotify Web""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Face Animer\"",\n  \""description\"": \""Create Job ID\"",\n  \""prior_tool_calls\"": [\n    \""Face Animer\""\n  ]\n}\n### User Query\nImagine I'm creating a virtual reality experience and I need to make the avatars' faces more expressive. What APIs would you recommend for creating a job ID with a template ID and an image URL, and then retrieving the result using the task ID?""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Face Animer""}]","Face Animer",True,"Model called expected tool 'Face Animer'","{""parsed_tool"": ""Face Animer"", ""parsed_by"": ""text"", ""raw_preview"": ""Face Animer""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Carbon management\"",\n  \""description\"": \""Get results in details from the task id.\"",\n  \""prior_tool_calls\"": [\n    \""Carbon management\""\n  ]\n}\n### User Query\nI'm managing a carbon management project for my company and need to check the status of various tasks. Can you provide the status and details for the tasks with the following IDs: 'f3094b2f-501a-4931-aa9c-f2ace5b455e1', '6a923457-c12c-4d7a-b7f5-d8882fc12ad0', and '6028d3ee-2b80-4f3b-8b46-fd69c7ee5b40'? Please include the current progress, state, and total count of the results.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Carbon management""}]","Carbon management",True,"Model called expected tool 'Carbon management'","{""parsed_tool"": ""Carbon management"", ""parsed_by"": ""text"", ""raw_preview"": ""Carbon management""}"
chatopenai/gpt-4.1-mini-2025-04-14,agent_chain_tools,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Unofficial Trust Pilot\"",\n  \""description\"": \""Get web link of a business unit\"",\n  \""prior_tool_calls\"": [\n    \""Unofficial Trust Pilot\""\n  ]\n}\n### User Query\nMy friend is interested in leaving a review for a business unit but is unsure how to do it. Can you provide instructions on how to write and submit a review? It would be helpful to include web links to the review submission page and images displaying the star rating.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Unofficial Trust Pilot""}]","{""tool"":""Unofficial Trust Pilot""}",True,"Model called expected tool 'Unofficial Trust Pilot'","{""parsed_tool"": ""Unofficial Trust Pilot"", ""parsed_by"": ""text"", ""raw_preview"": ""{\""tool\"":\""Unofficial Trust Pilot\""}""}"
