model,builder,input,output,valid,reason,metadata
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""I'm planning a trip with my family to Germany and we want to explore different cities. Can you suggest some popular tourist attractions and train routes between these cities? We will be traveling on 23.05.2022, starting from Berlin and ending in Munich. Also, can you provide the departure and arrival times for each train?\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""date\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Travel date in format DD.MM.YYYY\"",\n      \""default\"": \""16.02.2022\""\n    },\n    {\n      \""name\"": \""from_id\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Departure id\"",\n      \""default\"": \""008011201\""\n    },\n    {\n      \""name\"": \""passenger0_age\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Age of the first passenger\"",\n      \""default\"": \""45\""\n    },\n    {\n      \""name\"": \""time\"",\n      \""type\"": \""TIME (24-hour HH:MM)\"",\n      \""description\"": \""Travel time\"",\n      \""default\"": \""09:00\""\n    },\n    {\n      \""name\"": \""to_id\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Arrival id\"",\n      \""default\"": \""008011155\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""passenger3_age\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Age of the fourth passenger\"",\n      \""default\"": \""\""\n    },\n    {\n      \""name\"": \""passenger2_discount\"",\n      \""type\"": \""ENUM\"",\n      \""description\"": \""Discount of the third passenger\"",\n      \""default\"": \""\""\n    },\n    {\n      \""name\"": \""passenger4_discount\"",\n      \""type\"": \""ENUM\"",\n      \""description\"": \""Discount of the fifth passenger\"",\n      \""default\"": \""\""\n    },\n    {\n      \""name\"": \""passenger1_discount\"",\n      \""type\"": \""ENUM\"",\n      \""description\"": \""Discount of the second passenger\"",\n      \""default\"": \""\""\n    },\n    {\n      \""name\"": \""passenger3_discount\"",\n      \""type\"": \""ENUM\"",\n      \""description\"": \""Discount of the fourth passenger\"",\n      \""default\"": \""\""\n    },\n    {\n      \""name\"": \""passenger2_age\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Age of the third passenger\"",\n      \""default\"": \""\""\n    },\n    {\n      \""name\"": \""passenger0_discount\"",\n      \""type\"": \""ENUM\"",\n      \""description\"": \""Discount of the first passenger\"",\n      \""default\"": \""\""\n    },\n    {\n      \""name\"": \""passenger4_age\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Age of the fifth passenger\"",\n      \""default\"": \""\""\n    },\n    {\n      \""name\"": \""passenger1_age\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Age of the second passenger\"",\n      \""default\"": \""\""\n    }\n  ]\n}\nInput: Search trips\nOnly return JSON.""}]","{
  ""required_parameters"": {
    ""date"": ""23.05.2022"",
    ""from_id"": ""008011201"",
    ""passenger0_age"": 45,
    ""time"": ""09:00"",
    ""to_id"": ""008011155""
  },
  ""optional_parameters"": {
    ""passenger3_age"": """",
    ""passenger2_discount"": """",
    ""passenger4_discount"": """",
    ""passenger1_discount"": """",
    ""passenger3_discount"": """",
    ""passenger2_age"": """",
    ""passenger0_discount"": """",
    ""passenger4_age"": """",
    ""passenger1_age"": """"
  }
}",False,"2 validation errors for DeutscheBahn_Searchtrips_Model
required_parameters
  Input should be a valid list [type=list_type, input_value={'date': '23.05.2022', 'f...', 'to_id': '008011155'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type
optional_parameters
  Input should be a valid list [type=list_type, input_value={'passenger3_age': '', 'p...', 'passenger1_age': ''}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 450}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""I am planning to invest in the real estate market and I need to gather information about property developers. Can you search for companies in the construction industry in my country? Additionally, provide me with their basic company data and the person associated with each company.\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""q\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Company name or number or other identifiers\"",\n      \""default\"": \""Tesla\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""countryCode\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""ISO2 country code\"",\n      \""default\"": \""be\""\n    }\n  ]\n}\nInput: Search company by Name\nOnly return JSON.""}]","{
  ""required_parameters"": {
    ""q"": ""Search company by Name""
  },
  ""optional_parameters"": {
    ""countryCode"": ""be""
  }
}",False,"2 validation errors for B2BHint_SearchcompanybyName_Model
required_parameters
  Input should be a valid list [type=list_type, input_value={'q': 'Search company by Name'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type
optional_parameters
  Input should be a valid list [type=list_type, input_value={'countryCode': 'be'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 124}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""My company is conducting a research project on the price movements of various cryptocurrencies. Can you generate candlestick charts for the trading pairs BTCUSDT, ETHUSDT, and DOGEUSDT on Binance with 100 candles and a time interval of 1 day? Additionally, I would like to know the health status of the Candlestick Chart API.\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""symbol\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Symbol for the traiding pair\\n\\nYou can see every traiding pair available [here](https://coinmarketcap.com/en/exchanges/binance)\"",\n      \""default\"": \""BTCUSDT\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""limit\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Amount of candles in the chart\\n\\n- Default: 16\\n- Type: Integer. Maximum 1000\"",\n      \""default\"": \""16\""\n    },\n    {\n      \""name\"": \""interval\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Time interval for each candle.\\n\\n- Default: 1m\\n\\n## Time intervals\\n- m: Minutes\\n- h: Hours\\n- d: Days\\n- w: Weeks\\n- M: Months\\n\\nList of intervals:\\n- 1m\\n- 3m\\n- 5m\\n- 15m\\n- 30m\\n- 1h\\n- 2h\\n- 4h\\n- 6h\\n- 8h\\n- 12h\\n- 1d\\n- 3d\\n- 1w\\n- 1M\"",\n      \""default\"": \""1m\""\n    },\n    {\n      \""name\"": \""lastPrice\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""The last price that the chart must have. This could be useful if there is some delay between your analysis and the call to this API, and that delay could make a difference between the numbers and the chart. If not given, the chart will be created with Binance last price\\n\\n- Type: Number\"",\n      \""default\"": \""57500\""\n    }\n  ]\n}\nInput: Binance charts\nOnly return JSON.""}]","{
  ""required_parameters"": [
    {
      ""name"": ""symbol"",
      ""type"": ""STRING"",
      ""description"": ""Symbol for the traiding pair\n\nYou can see every traiding pair available [here](https://coinmarketcap.com/en/exchanges/binance)"",
      ""default"": ""BTCUSDT""
    }
  ],
  ""optional_parameters"": [
    {
      ""name"": ""limit"",
      ""type"": ""NUMBER"",
      ""description"": ""Amount of candles in the chart\n\n- Default: 16\n- Type: Integer. Maximum 1000"",
      ""default"": ""16""
    },
    {
      ""name"": ""interval"",
      ""type"": ""STRING"",
      ""description"": ""Time interval for each candle.\n\n- Default: 1m\n\n## Time intervals\n- m: Minutes\n- h: Hours\n- d: Days\n- w: Weeks\n- M: Months\n\nList of intervals:\n- 1m\n- 3m\n- 5m\n- 15m\n- 30m\n- 1h\n- 2h\n- 4h\n- 6h\n- 8h\n- 12h\n- 1d\n- 3d\n- 1w\n- 1M"",
      ""default"": ""1m""
    },
    {
      ""name"": ""lastPrice"",
      ""type"": ""NUMBER"",
      ""description"": ""The last price that the chart must have. This could be useful if there is some delay between your analysis and the call to this API, and that delay could make a difference between the numbers and the chart. If not given, the chart will be created with Binance last price\n\n- Type: Number"",
      ""default"": ""57500""
    }
  ]
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 1247, ""original_length"": 1247}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""As a travel blogger, I'm always looking for new destinations to write about. Can you suggest some offbeat places based on my preferences? I prefer secluded beaches and remote hiking trails. Please provide the addresses and coordinates of these hidden gems.\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""text\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""(Required) The input text entered by a user, which is used by the suggest operation to generate a list of possible matches.\"",\n      \""default\"": \""starbu\""\n    },\n    {\n      \""name\"": \""f\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""(Required) Format of the response: json or pjson\"",\n      \""default\"": \""pjson\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""searchExtent\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""A set of bounding box coordinates that limit the search area for suggestions to a specific region. This is especially useful for applications in which a user will search for places and addresses within the current map extent. Helper to get search extent with https://arcgis-js-api-extent-helper.gavinr.com/\"",\n      \""default\"": \""-104,35.6,-94.32,41\""\n    },\n    {\n      \""name\"": \""category\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""A place or address type that can be used to filter suggest results. The parameter supports input of single category values or multiple comma-separated values. The category parameter must be passed in a request with the text parameter. See Category filtering for complete details about the category parameter.\"",\n      \""default\"": \""Address,Postal\""\n    },\n    {\n      \""name\"": \""countryCode\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Limits the returned suggestions to values in a particular country. Valid 2- and 3-character country code values for each country are available in Geocode coverage.\"",\n      \""default\"": \""USA\""\n    },\n    {\n      \""name\"": \""preferredLabelValues\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Allows simple configuration of suggestion labels returned in a response from the ArcGIS World Geocoding Service by specifying which address component values should be included in the label. If the parameter is blank or excluded from a request then default address formats are used.\"",\n      \""default\"": \""postalCity\""\n    },\n    {\n      \""name\"": \""maxSuggestions\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""The maximum number of suggestions returned by a suggest response, up to the maximum number allowed by the service. Currently, the ArcGIS World Geocoding Service allows up to 15 suggestions to be returned. If maxSuggestions is not included in the suggest request, the default value is 5.\\n\\n\"",\n      \""default\"": 10\n    },\n    {\n      \""name\"": \""location\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Defines an origin point that is used to prefer or boost geocoding candidates based on their proximity to the location. Candidates near the location are prioritized relative to those further away. This is useful in mobile applications where a user wants to search for places in the vicinity of their current GPS location, or in mapping applications where users want to search for places near the center of the map.\"",\n      \""default\"": \""-117.196,34.056\""\n    }\n  ]\n}\nInput: Autocomplete suggestions\nOnly return JSON.""}]","{
  ""required_parameters"": {
    ""text"": ""Autocomplete suggestions"",
    ""f"": ""pjson""
  },
  ""optional_parameters"": {
    ""searchExtent"": ""-104,35.6,-94.32,41"",
    ""category"": ""Address,Postal"",
    ""countryCode"": ""USA"",
    ""preferredLabelValues"": ""postalCity"",
    ""maxSuggestions"": 10,
    ""location"": ""-117.196,34.056""
  }
}",False,"2 validation errors for ArcGISPlatformGeocoding_Autocompletesuggestions_Model
required_parameters
  Input should be a valid list [type=list_type, input_value={'text': 'Autocomplete suggestions', 'f': 'pjson'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type
optional_parameters
  Input should be a valid list [type=list_type, input_value={'searchExtent': '-104,35...ion': '-117.196,34.056'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 328}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""I am planning a family trip to Senegal and I need to find the distance and duration between two locations. Please provide me with the directions from Dakar to Saly Portudal. Also, I would like to know the facilities available in the region of Mbour. Can you give me a list of hospitals and colleges in that area?\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""start_lon\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Longitude of the starting point (required)\"",\n      \""default\"": \""-16.0755888102153\""\n    },\n    {\n      \""name\"": \""end_lon\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Longitude of the ending point (required)\"",\n      \""default\"": \""-17.447938\""\n    },\n    {\n      \""name\"": \""end_lat\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Latitude of the ending point (required)\"",\n      \""default\"": \""14.693425\""\n    },\n    {\n      \""name\"": \""start_lat\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Latitude of the starting point (required)\"",\n      \""default\"": \""14.14129815\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""distance_unit\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Unit of distance measurement, valid options are **km** (default), and **mi**.\"",\n      \""default\"": \""km\""\n    }\n  ]\n}\nInput: Directions Between 2 Locations\nOnly return JSON.""}]","{
  ""required_parameters"": {
    ""start_lon"": -16.0755888102153,
    ""end_lon"": -17.447938,
    ""end_lat"": 14.693425,
    ""start_lat"": 14.14129815
  },
  ""optional_parameters"": {
    ""distance_unit"": ""km""
  }
}",False,"2 validation errors for SenegalAPI_DirectionsBetween2Locations_Model
required_parameters
  Input should be a valid list [type=list_type, input_value={'start_lon': -16.0755888...start_lat': 14.14129815}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type
optional_parameters
  Input should be a valid list [type=list_type, input_value={'distance_unit': 'km'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 210}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""I am organizing a business event in Senegal and I need to calculate the distance between two locations. Please provide me with the distance and duration from Dakar to Thies. Additionally, I would like to know the facilities available in Dakar. Can you give me a list of restaurants and banks in the city?\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""lon2\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Longitude of the second location (required)\"",\n      \""default\"": \""-17.447938\""\n    },\n    {\n      \""name\"": \""lat2\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Latitude of the second location (required)\"",\n      \""default\"": \""14.693425\""\n    },\n    {\n      \""name\"": \""lon1\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Longitude of the first location (required)\"",\n      \""default\"": \""-16.0755888102153\""\n    },\n    {\n      \""name\"": \""lat1\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Latitude of the first location (required)\"",\n      \""default\"": \""14.14129815\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""unit\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Unit of distance measurement, valid options are **km** (default), **mi**, **ft**, and **yd**.\\n\"",\n      \""default\"": \""km\""\n    }\n  ]\n}\nInput: Measure Distance\nOnly return JSON.""}]","{
  ""required_parameters"": [
    {
      ""name"": ""lon2"",
      ""type"": ""NUMBER"",
      ""description"": ""Longitude of the second location (required)"",
      ""default"": ""-17.447938""
    },
    {
      ""name"": ""lat2"",
      ""type"": ""NUMBER"",
      ""description"": ""Latitude of the second location (required)"",
      ""default"": ""14.693425""
    },
    {
      ""name"": ""lon1"",
      ""type"": ""NUMBER"",
      ""description"": ""Longitude of the first location (required)"",
      ""default"": ""-16.0755888102153""
    },
    {
      ""name"": ""lat1"",
      ""type"": ""NUMBER"",
      ""description"": ""Latitude of the first location (required)"",
      ""default"": ""14.14129815""
    }
  ],
  ""optional_parameters"": [
    {
      ""name"": ""unit"",
      ""type"": ""STRING"",
      ""description"": ""Unit of distance measurement, valid options are **km** (default), **mi**, **ft**, and **yd**.\n"",
      ""default"": ""km""
    }
  ]
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 896, ""original_length"": 896}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""I'm interested in buying a property in New York City. Please show me the transactions for the zipcode 10011, starting from page 1. Also, provide me with the summary of property records for the address 321 Oak Lane, including the last sales date and amount.\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""zipcode\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\"",\n      \""default\"": \""10019\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""page\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\"",\n      \""default\"": \""1\""\n    }\n  ]\n}\nInput: transactions\nOnly return JSON.""}]","{
  ""required_parameters"": [
    {
      ""name"": ""zipcode"",
      ""type"": ""STRING"",
      ""description"": """",
      ""default"": ""10011""
    }
  ],
  ""optional_parameters"": [
    {
      ""name"": ""page"",
      ""type"": ""STRING"",
      ""description"": """",
      ""default"": ""1""
    }
  ]
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 281, ""original_length"": 281}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""I want to learn about the history of art through YouTube videos. Can you provide me with a curated playlist of videos that cover different art movements, famous artists, and their iconic works?\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""query\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\"",\n      \""default\"": \""never+gonna+give+you+up\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""type\"",\n      \""type\"": \""ENUM\"",\n      \""description\"": \""\"",\n      \""default\"": \""\""\n    },\n    {\n      \""name\"": \""safesearch\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""\"",\n      \""default\"": \""false\""\n    }\n  ]\n}\nInput: Search\nOnly return JSON.""}]","{
  ""required_parameters"": {
    ""query"": ""history+of+art+playlist""
  },
  ""optional_parameters"": {
    ""type"": """",
    ""safesearch"": false
  }
}",False,"2 validation errors for SimpleYouTubeSearch_Search_Model
required_parameters
  Input should be a valid list [type=list_type, input_value={'query': 'history+of+art+playlist'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type
optional_parameters
  Input should be a valid list [type=list_type, input_value={'type': '', 'safesearch': False}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 145}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""I'm currently at home in zip code 94611 and looking for nearby Target stores. Can you fetch a list of stores near me and provide details like store name, address, and operating hours? Additionally, I'd like to see the product fulfillment information for a specific product with the TCIN '51952757'.\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""place\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\"",\n      \""default\"": \""10010\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""within\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Radius of searching distance in miles\"",\n      \""default\"": \""100\""\n    },\n    {\n      \""name\"": \""limit\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\"",\n      \""default\"": \""20\""\n    }\n  ]\n}\nInput: nearby_stores\nOnly return JSON.""}]","{
  ""required_parameters"": {
    ""place"": ""94611""
  },
  ""optional_parameters"": {
    ""within"": ""100"",
    ""limit"": ""20""
  }
}",False,"2 validation errors for TargetcomShoppingAPI_nearby_stores_Model
required_parameters
  Input should be a valid list [type=list_type, input_value={'place': '94611'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type
optional_parameters
  Input should be a valid list [type=list_type, input_value={'within': '100', 'limit': '20'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 126}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""My family and I are considering investing in Amazon. Can you provide us with the financial cash statement data for the past five years? We need to analyze the net income/loss, total depreciation and amortization, other non-cash items, change in accounts receivable, change in inventories, change in accounts payable, change in assets/liabilities, total change in assets/liabilities, cash flow from operating activities, net change in property, plant, and equipment, net change in intangible assets, net acquisitions/divestitures, and net change in short-term investments.\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""symbol\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\"",\n      \""default\"": \""AMZN\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""formstyle\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\"",\n      \""default\"": \""dataframe\""\n    },\n    {\n      \""name\"": \""freq\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\"",\n      \""default\"": \""Q\""\n    }\n  ]\n}\nInput: Financial Cash Statement\nOnly return JSON.""}]","{
  ""required_parameters"": {
    ""symbol"": ""AMZN""
  },
  ""optional_parameters"": {
    ""formstyle"": ""dataframe"",
    ""freq"": ""Q""
  }
}",False,"2 validation errors for MacroTrendsFinance_FinancialCashStatement_Model
required_parameters
  Input should be a valid list [type=list_type, input_value={'symbol': 'AMZN'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type
optional_parameters
  Input should be a valid list [type=list_type, input_value={'formstyle': 'dataframe', 'freq': 'Q'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 133}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""Could you please provide me with the weather forecast for the next 14 days in London, United Kingdom? I would like to know the temperature, humidity, wind speed, and chance of rain for each day.\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""LAT\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Latitude\"",\n      \""default\"": \""51.5\""\n    },\n    {\n      \""name\"": \""LON\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Longitude\"",\n      \""default\"": \""-0.6\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""LANG\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Language [en,de,nl,fr,pl,gr,it,cn,ru,cz,pt,es]\"",\n      \""default\"": \""en\""\n    }\n  ]\n}\nInput: Get forecastdata by lat/lon\nOnly return JSON.""}]","{
  ""required_parameters"": [
    {
      ""name"": ""LAT"",
      ""type"": ""NUMBER"",
      ""description"": ""Latitude"",
      ""default"": ""51.5""
    },
    {
      ""name"": ""LON"",
      ""type"": ""NUMBER"",
      ""description"": ""Longitude"",
      ""default"": ""-0.6""
    }
  ],
  ""optional_parameters"": [
    {
      ""name"": ""LANG"",
      ""type"": ""STRING"",
      ""description"": ""Language [en,de,nl,fr,pl,gr,it,cn,ru,cz,pt,es]"",
      ""default"": ""en""
    }
  ]
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 447, ""original_length"": 447}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""My friend is a designer and needs to download a diagram file named 'design.vsdx' stored in the 'designs' folder. Can you assist with providing the download link?\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""path\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""File path e.g. '/folder/file.ext'\"",\n      \""default\"": \""\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""storageName\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Storage name\"",\n      \""default\"": \""\""\n    },\n    {\n      \""name\"": \""versionId\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""File version ID to download\"",\n      \""default\"": \""\""\n    }\n  ]\n}\nInput: DownloadFile\nOnly return JSON.""}]","{
  ""required_parameters"": [
    {
      ""name"": ""path"",
      ""type"": ""STRING"",
      ""description"": ""File path e.g. '/folder/file.ext'"",
      ""default"": ""/designs/design.vsdx""
    }
  ],
  ""optional_parameters"": [
    {
      ""name"": ""storageName"",
      ""type"": ""STRING"",
      ""description"": ""Storage name"",
      ""default"": """"
    },
    {
      ""name"": ""versionId"",
      ""type"": ""STRING"",
      ""description"": ""File version ID to download"",
      ""default"": """"
    }
  ]
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 480, ""original_length"": 480}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""I am a filmmaker and I want to analyze the popularity of different movie trailers on YouTube. Can you provide a list of trailers for recent movies and their details and ratings? Additionally, I would like to search for trailers using the query 'sci-fi' and include the results in the analysis.\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""query\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\"",\n      \""default\"": \""never+gonna+give+you+up\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""type\"",\n      \""type\"": \""ENUM\"",\n      \""description\"": \""\"",\n      \""default\"": \""\""\n    },\n    {\n      \""name\"": \""safesearch\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""\"",\n      \""default\"": \""false\""\n    }\n  ]\n}\nInput: Search\nOnly return JSON.""}]","{
  ""required_parameters"": {
    ""query"": ""sci-fi""
  },
  ""optional_parameters"": {
    ""type"": """",
    ""safesearch"": false
  }
}",False,"2 validation errors for SimpleYouTubeSearch_Search_Model
required_parameters
  Input should be a valid list [type=list_type, input_value={'query': 'sci-fi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type
optional_parameters
  Input should be a valid list [type=list_type, input_value={'type': '', 'safesearch': False}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 128}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""I am planning a family vacation to New York City. Can you provide me with a list of nearby stores in the 10010 ZIP code? Additionally, I would like to search for women's shoes and get detailed product information, including images, prices, and reviews.\nYour output must be valid JSON:\n{\n  \""required_parameters\"": [\n    {\n      \""name\"": \""place\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\"",\n      \""default\"": \""10010\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""within\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Radius of searching distance in miles\"",\n      \""default\"": \""100\""\n    },\n    {\n      \""name\"": \""limit\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\"",\n      \""default\"": \""20\""\n    }\n  ]\n}\nInput: nearby_stores\nOnly return JSON.""}]","{
  ""required_parameters"": [
    {
      ""name"": ""place"",
      ""type"": ""STRING"",
      ""description"": """",
      ""default"": ""10010""
    }
  ],
  ""optional_parameters"": [
    {
      ""name"": ""within"",
      ""type"": ""STRING"",
      ""description"": ""Radius of searching distance in miles"",
      ""default"": ""100""
    },
    {
      ""name"": ""limit"",
      ""type"": ""STRING"",
      ""description"": """",
      ""default"": ""20""
    }
  ]
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 427, ""original_length"": 427}"
